Timestamp,X,Y
1775759523898,385,337
1775759523933,386,337
1775759524001,386,337
1775759524029,387,337
1775759524050,389,337
1775759524071,391,337
1775759524092,394,337
1775759524113,398,337
1775759524134,403,336
1775759524154,407,334
1775759524175,411,333
1775759524197,412,332
1775759524268,414,332
1775759524646,414,333
1775759524666,417,336
1775759524686,424,337
1775759524707,432,339
1775759524728,440,340
1775759524748,449,342
1775759524768,456,343
1775759524789,463,345
1775759524809,472,346
1775759524830,478,345
1775759524850,484,345
1775759524870,489,345
1775759524891,493,342
1775759524912,497,342
1775759524933,501,341
1775759524953,503,342
1775759524974,506,342
1775759524995,507,342
1775759525016,509,341
1775759525037,510,341
1775759525055,512,340
1775759525078,514,340
1775759525096,515,339
1775759525117,518,339
1775759525137,520,338
1775759525157,523,338
1775759525177,525,338
1775759525200,528,337
1775759525221,531,337
1775759525239,533,337
1775759525260,536,336
1775759525280,538,336
1775759525307,541,334
1775759525328,543,334
1775759525356,545,334
1775759525377,547,334
1775759525397,550,334
1775759525418,552,334
1775759525439,556,334
1775759525455,558,334
1775759525474,561,334
1775759525495,564,334
1775759525516,565,334
1775759525543,566,334
1775759525574,567,334
1775759525677,567,334
1775759525964,567,334
1775759525991,568,334
1775759526011,571,334
1775759526032,575,334
1775759526052,581,334
1775759526073,585,334
1775759526093,587,334
1775759526114,589,334
1775759526134,590,334
1775759526156,591,334
1775759526176,593,334
1775759526196,594,334
1775759526216,596,333
1775759526238,598,333
1775759526258,601,333
1775759526279,603,332
1775759526305,604,332
1775759526339,605,332
1775759526380,605,332
1775759526462,605,332
1775759526496,606,332
1775759526516,607,332
1775759526537,608,332
1775759526557,612,332
1775759526577,616,333
1775759526599,622,333
1775759526619,626,334
1775759526640,629,334
1775759526661,632,334
1775759526682,633,334
1775759526703,635,334
1775759526722,636,334
1775759526742,638,334
1775759526762,639,334
1775759526782,641,334
1775759526804,643,334
1775759526831,645,333
1775759526856,646,333
1775759526883,648,333
1775759526911,648,333
1775759526933,649,333
1775759526968,649,333
1775759527377,650,333
1775759527398,654,333
1775759527418,662,334
1775759527439,669,334
1775759527459,674,334
1775759527481,676,334
1775759527502,677,334
1775759527523,678,334
1775759527589,678,334
1775759527612,679,334
1775759527630,680,334
1775759527650,683,334
1775759527671,685,333
1775759527691,687,333
1775759527712,688,333
1775759527733,689,333
1775759527753,689,333
1775759527773,690,333
1775759527808,691,333
1775759527828,692,332
1775759527849,695,332
1775759527869,699,331
1775759527890,706,330
1775759527910,713,329
1775759527932,718,329
1775759527953,722,328
1775759527973,726,327
1775759527994,729,325
1775759528015,732,325
1775759528039,734,325
1775759528060,735,325
1775759528085,736,325
1775759528107,738,324
1775759528128,742,324
1775759528149,743,324
1775759528176,745,324
1775759528203,747,324
1775759528223,747,324
1775759528253,748,324
1775759528272,749,324
1775759528292,750,324
1775759528312,752,324
1775759528333,754,324
1775759528353,757,324
1775759528374,760,324
1775759528395,763,324
1775759528415,766,325
1775759528435,768,325
1775759528456,769,325
1775759528476,770,325
1775759528497,771,325
1775759528522,772,325
1775759528537,773,325
1775759528558,776,325
1775759528579,778,325
1775759528599,781,325
1775759528619,783,325
1775759528640,785,324
1775759528661,787,324
1775759528681,788,324
1775759528702,788,324
1775759529100,788,324
1775759529127,788,323
1775759529147,789,323
1775759529167,789,322
1775759529195,789,321
1775759529216,790,321
1775759529235,790,320
1775759529265,790,320
1775759529284,790,320
1775759529306,790,318
