Timestamp,X,Y
1775759838391,584,925
1775759838412,582,923
1775759838434,581,922
1775759838467,581,922
1775759838522,579,922
1775759838548,579,922
1775759838576,578,922
1775759838603,578,922
1775759838644,578,922
1775759838699,578,922
1775759838719,595,917
1775759838735,618,909
1775759838753,706,884
1775759838775,848,845
1775759838794,986,804
1775759838816,1034,789
1775759838837,1047,785
1775759838863,1042,789
1775759838885,999,811
1775759838906,890,848
1775759838926,786,877
1775759838947,719,891
1775759838969,699,893
1775759838985,698,891
1775759839007,725,880
1775759839026,800,851
1775759839047,919,798
1775759839068,1066,731
1775759839089,1143,695
1775759839108,1195,675
1775759839130,1214,667
1775759839150,1221,664
1775759839191,1221,664
1775759839211,1217,664
1775759839232,1215,664
1775759839259,1212,662
1775759839280,1208,648
1775759839300,1187,587
1775759839322,1153,515
1775759839342,1114,446
1775759839365,1093,413
1775759839385,1084,402
1775759839406,1081,399
1775759839426,1080,399
1775759839443,1080,399
1775759839484,1079,399
1775759839512,1078,400
1775759839532,1078,400
1775759839552,1076,402
1775759839572,1075,407
1775759839593,1071,416
1775759839613,1065,423
1775759839634,1059,429
1775759839655,1055,429
1775759839676,1052,426
1775759839698,1049,420
1775759839718,1043,408
1775759839738,1034,394
1775759839759,1027,384
1775759839780,1022,378
1775759839800,1018,375
1775759839822,1016,373
1775759840099,1015,373
1775759840121,1010,376
1775759840141,994,390
1775759840162,965,412
1775759840183,889,480
1775759840205,739,608
1775759840224,609,717
1775759840245,524,800
1775759840266,467,869
1775759840288,440,905
1775759840308,429,921
1775759840329,425,925
1775759840349,421,925
1775759840370,417,921
1775759840391,416,919
1775759840413,415,918
1775759840595,414,918
1775759840616,411,918
1775759840636,402,917
1775759840657,387,917
1775759840678,373,918
1775759840698,365,919
1775759840718,362,919
1775759840882,361,918
1775759840903,359,914
1775759840923,357,905
1775759840944,357,882
1775759840964,360,848
1775759840984,369,792
1775759841006,379,738
1775759841025,385,709
1775759841045,387,695
1775759841067,387,688
1775759841184,387,690
1775759841204,387,694
1775759841252,387,695
1775759841273,373,682
1775759841293,345,657
1775759841314,257,570
1775759841335,125,418
1775759841356,24,273
1775759841477,2,244
1775759841495,84,416
1775759841516,241,713
1775759841537,298,818
1775759841557,310,834
1775759841588,310,836
1775759841607,299,827
1775759841628,282,806
1775759841648,263,773
1775759841669,252,725
1775759841689,258,686
1775759841710,274,648
1775759841731,292,618
1775759841751,306,598
1775759841773,315,587
1775759841794,319,582
1775759841815,323,582
1775759841835,327,582
1775759841856,330,584
1775759841888,331,586
1775759841915,329,587
1775759841935,314,584
1775759841956,286,574
1775759841975,247,553
1775759841996,222,532
1775759842017,211,511
1775759842037,215,489
1775759842058,249,461
1775759842078,378,411
1775759842099,589,351
1775759842120,774,300
1775759842140,830,280
1775759842162,842,276
1775759842196,842,274
1775759842217,831,274
1775759842238,792,287
1775759842259,726,313
1775759842280,618,362
1775759842301,536,395
1775759842322,502,410
1775759842342,491,417
1775759842363,495,422
1775759842383,533,436
1775759842405,702,440
1775759842426,1121,410
1775759842446,1412,394
1775759842468,1506,395
1775759842489,1530,398
1775759842523,1534,400
1775759842544,1527,407
1775759842565,1517,412
1775759842585,1511,414
1775759842611,1508,413
1775759842632,1509,391
1775759842651,1519,342
1775759842673,1538,307
1775759842693,1552,296
1775759842713,1557,294
1775759842734,1557,294
1775759842912,1558,294
1775759842933,1568,280
1775759842953,1614,232
1775759842974,1732,123
1775759842995,1797,71
1775759843015,1827,50
1775759843036,1837,45
1775759843058,1838,45
1775759843078,1829,63
1775759843100,1791,124
1775759843120,1716,253
1775759843141,1639,391
1775759843161,1614,436
1775759843182,1608,450
1775759843233,1607,453
1775759843253,1611,450
1775759843273,1613,450
1775759843336,1613,452
1775759843356,1613,454
1775759843376,1612,457
1775759843398,1611,459
1775759843425,1610,461
1775759843451,1610,461
